"APPENDIX A
1342,NI,"Musical
Organiza tions","Singing
Hoosiers",GK,NI,"Indian
apolis",IN,"Saturday, April
14, 1951","IU Alumni Club
- Indianapolis Chapter",NI,9ariety Show,NI,NI,TRUE,8 00 pm,"Shortrid
ge High School - Calb
Mills Hall"
1871,NI,"IU
Musical Organiza tions",Singing Hoosiers,GK,,Indian apolis,IN,"Saturday, April 14, 1951",IU Alumnae Club - Indianapolis Chapter,NI,9ariety Show,NI,NI,TRUE,8 00 pm,"Calb Mills Hall - Shortrid
ge H.S."
1876,NI,"IU
Musical
Organiza tions",Singing Hoosiers,GK,,French Lick,IN,"Monday, April 16, 1951",District Rotary Conference,NI,District Rotary conference,NI,NI,TRUE,7 45 pm,NI
1355,NI,NI,Singing Hoosiers,GK,NI,French Lick,IN,"Monday, April 16, 1951",District Rotary Conference,NI,NI,NI,NI,FALSE,NI,NI
1357,NI,NI,Singing Hoosiers,GK,NI,Bloom ington,IN,"Thursday, May 10, 1951",NI,NI,NI,NI,NI,FALSE,NI,NI
1344,90 z,"Indiana Universit y Auditori
um",Concert Choir - Home Program,GK,NI,Bloom ington,IN,"Sunday, May 13,
1951",NI,NI,NI,NI,NI,TRUE,3 00 pm,"IU
Auditori um"
1873,NI,NI,"Men s
Concert Choir",GK,,Bloom ington,IN,"Sunday, May 13,
1951",NI,NI,Home Program,NI,NI,FALSE,3 00 pm,"IU
Auditori um"
1345,NI,Musical Organiza tions,Singing Hoosiers,GK,NI,Indian apolis,IN,"Thursday, May 17, 1951",Indianapolis Press Club,NI,Indiana Gridiron Dinner,NI,NI,TRUE,7 30 pm,"Murat Theater Egyptian
Room"
1877,NI,"IU
Musical Organiza
tions",Singing Hoosiers,GK,,Indian apolis,IN,"Thursday, May 17, 1951",Indianapolis Press Club,NI,Indiana Gridiron Dinner,NI,NI,TRUE,7 30 pm,"Egyptian Room, Murat
Theater"
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1356,NI,NI,"Singing
Hoosiers",GK,NI,"Bloom
ington",IN,"Friday, May 18,
1951","Metropolitan
Opera Association",NI,NI,NI,NI,FALSE,NI,NI
1358,NI,NI,Singing Hoosiers,GK,NI,French Lick,IN,"Wednesday, May 23, 1951",Indiana Hospital Association,NI,NI,NI,NI,FALSE,NI,NI
1359,NI,NI,Singing Hoosiers,GK,NI,Bloom ington,IN,"Thursday, October 04, 1951","Masonic Order, Mr. Black",NI,NI,NI,NI,FALSE,NI,NI
1360,NI,NI,"Singing
Hoosiers",GK,NI,"French
Lick",IN,"Friday, October
05, 1951","Indiana Chamber
of Commerce",NI,NI,NI,NI,FALSE,NI,NI
1361,NI,NI,Singing Hoosiers,GK,NI,Bloom ington,IN,"Sunday, October 07, 1951",NI,NI,NI,NI,NI,FALSE,NI,"IMU -
Alumni Hall"
1362,NI,NI,Singing Hoosiers,GK,NI,Noble sville,IN,"Tuesday, October 09, 1951",NI,NI,Concert,NI,NI,FALSE,NI,High School
1363,NI,NI,Singing Hoosiers,GK,NI,Mario n,IN,"Tuesday, October 09, 1951",Community Chest,NI,Concert,NI,NI,FALSE,NI,NI
1364,NI,NI,Singing Hoosiers,GK,NI,Bloom ington,IN,"Wednesday, October 17, 1951",NI,NI,NI,NI,NI,FALSE,NI,"IMU -
Alumni Hall"
1365,NI,NI,Singing Hoosiers,GK,NI,Spenc er,IN,"Friday, October 19, 1951",Masonic Order,NI,NI,NI,NI,FALSE,NI,McCorm ick s Creek
1366,NI,NI,Singing Hoosiers,GK,NI,Bloom ington,IN,"Wednesday, October 24, 1951",NI,NI,NI,NI,NI,FALSE,NI,"IMU -
Alumni Hall"
1367,NI,NI,Singing Hoosiers,GK,NI,Evans ville,IN,"Sunday, October 28, 1951",NI,NI,Joint Concert with Shep Fields Orchestra,NI,NI,FALSE,NI,NI
1368,NI,NI,Singing Hoosiers,GK,NI,LaGra nge,IN,"Monday, October 29, 1951",Junior Chamber of Commerce,NI,NI,NI,NI,FALSE,NI,NI
1369,NI,NI,Singing Hoosiers,GK,NI,Pendle ton,IN,"Tuesday, October 30, 1951",NI,NI,NI,NI,NI,FALSE,NI,High School
1370,NI,NI,"Singing
Hoosiers",GK,NI,"French
Lick",IN,"Thursday,
November 01,
1951","Central Soya
Company",NI,NI,NI,NI,FALSE,NI,NI
1371,NI,NI,Singing Hoosiers,GK,NI,Richm ond,IN,"Monday, November 12,
1951",Lion s Club,NI,Concert,NI,NI,FALSE,NI,NI
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1372,NI,NI,"Singing
Hoosiers",GK,NI,"Colum
bus",IN,"Monday,
November 19,
1951",Rotary Club,NI,Concert,NI,NI,FALSE,NI,NI
1373,NI,NI,Singing Hoosiers,GK,NI,Bloom ington,IN,"Thursday, November 29,
1951",Masonic Temple,NI,NI,NI,NI,FALSE,NI,NI
1374,NI,NI,Singing Hoosiers,GK,NI,Colum bus,IN,"Monday, February 11,
1952",Kiwanis Club,NI,Concert,NI,NI,FALSE,NI,NI
1375,NI,NI,Singing Hoosiers,GK,NI,Bloom ington,IN,"Thursday, February 14,
1952",NI,NI,PTA Program,NI,NI,FALSE,NI,Universi ty School
1376,NI,NI,Singing Hoosiers,GK,NI,Bloom ington,IN,"Thursday, February 28,
1952",NI,NI,NI,NI,NI,FALSE,NI,East Hall
1377,NI,NI,Singing Hoosiers,GK,NI,Bloom ington,IN,"Friday, February 29, 1952",NI,NI,NI,NI,NI,FALSE,NI,East Hall
1378,NI,NI,"Singing
Hoosiers",GK,NI,"Delaw
are",OH,"Sunday, March
02, 1952",Ohio Wesleyan,NI,Concert,NI,NI,FALSE,NI,"Ohio
Wesleya n"
1379,NI,NI,Singing Hoosiers,GK,NI,Indian apolis,IN,"Thursday, March 06, 1952",Lumbermens Association,NI,Concert,NI,NI,FALSE,NI,NI
1380,NI,NI,Singing Hoosiers,GK,NI,Martin sville,IN,"Friday, March 07, 1952",Kiwanis Club,NI,Concert,NI,NI,FALSE,NI,NI
1381,NI,NI,Singing Hoosiers,GK,NI,Seymo ur,IN,"Monday, March 10, 1952",NI,NI,NI,NI,NI,FALSE,NI,High School
1382,NI,NI,Singing Hoosiers,GK,NI,French Lick,IN,"Thursday, March 13, 1952","American Society Training
Directors",NI,NI,NI,NI,FALSE,NI,NI
1383,NI,NI,Singing Hoosiers,GK,NI,Indian apolis,IN,"Friday, March 21, 1952",School Administrators,NI,NI,NI,NI,FALSE,NI,NI
1384,NI,NI,Singing Hoosiers,GK,NI,Bloom ington,IN,"Sunday, March 23, 1952",Lion s Club,NI,NI,NI,NI,FALSE,NI,"IMU -
Alumni Hall"
1385,NI,NI,Singing Hoosiers,GK,NI,Bloom ington,IN,"Thursday, March 27, 1952",NI,NI,"Joint Concert
with Cornell Glee Club",NI,NI,FALSE,NI,NI
1386,NI,NI,"Singing
Hoosiers",GK,NI,"Bloom
ington",IN,"Tuesday, April
08, 1952","Indiana Bankers
Association",NI,NI,NI,NI,FALSE,NI,NI
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1387,NI,NI,"Singing
Hoosiers",GK,NI,"Indian
apolis",IN,"Saturday, April
19, 1952",NI,NI,"Jefferson -
Jackson Day Banquet",NI,NI,FALSE,NI,NI
1388,NI,NI,Singing Hoosiers,GK,NI,New Alban y,IN,"Tuesday, April 22, 1952",NI,NI,Two Concerts,NI,NI,FALSE,NI,High School
1389,NI,NI,Singing Hoosiers,GK,NI,Bloom ington,IN,"Saturday, April 26, 1952","High School Achievement
Day",NI,Two Programs,NI,NI,FALSE,NI,NI
1390,NI,NI,Singing Hoosiers,GK,NI,Bloom ington,IN,"Wednesday, May 07, 1952",Law School,NI,Banquet,NI,NI,FALSE,NI,NI
1391,NI,NI,Singing Hoosiers,GK,NI,NI,NI,"Friday, May 09,
1952",NI,NI,USO - Camp Shows Tour,NI,NI,FALSE,NI,NI
1392,NI,NI,"Singing
Hoosiers",GK,NI,NI,NI,"Saturday, May
10, 1952",NI,NI,"USO - Camp
Shows Tour",NI,NI,FALSE,NI,NI
1393,NI,NI,"Singing
Hoosiers",GK,NI,NI,NI,"Sunday, May 11,
1952",NI,NI,"USO - Camp
Shows Tour",NI,NI,FALSE,NI,NI
1394,NI,NI,"Singing
Hoosiers",GK,NI,NI,NI,"Monday, May
12, 1952",NI,NI,"USO - Camp
Shows Tour",NI,NI,FALSE,NI,NI
1395,NI,NI,Singing Hoosiers,GK,NI,NI,NI,"Tuesday, May 13, 1952",NI,NI,USO - Camp Shows Tour,NI,NI,FALSE,NI,NI
1396,NI,NI,"Singing
Hoosiers",GK,NI,NI,NI,"Wednesday, May
14, 1952",NI,NI,"USO - Camp
Shows Tour",NI,NI,FALSE,NI,NI
1397,NI,NI,"Singing
Hoosiers",GK,NI,NI,NI,"Thursday, May
15, 1952",NI,NI,"USO - Camp
Shows Tour",NI,NI,FALSE,NI,NI
1398,NI,NI,"Singing
Hoosiers",GK,NI,NI,NI,"Friday, May 16,
1952",NI,NI,"USO - Camp
Shows Tour",NI,NI,FALSE,NI,NI
1399,NI,NI,Singing Hoosiers,GK,NI,NI,NI,"Saturday, May 17, 1952",NI,NI,USO - Camp Shows Tour,NI,NI,FALSE,NI,NI
1401,NI,NI,Singing Hoosiers,GK,NI,Bloom ington,IN,"Tuesday, May 20, 1952",NI,NI,"Entertainment for Metropolitan
Opera",NI,NI,FALSE,NI,NI
1402,NI,NI,Singing Hoosiers,GK,NI,Bloom ington,IN,"Thursday, May 22, 1952","Consumers
Credit Conference",NI,NI,NI,NI,FALSE,NI,NI
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1294,NI,"Musical
Attractio ns","Singing
Hoosiers",GK,NI,"Ander
son",IN,"Wednesday,
October 22, 1952","Anderson Senior
High School",NI,"Morning
Assembly",NI,NI,FALSE,10 00 am,"Anderso
n High School Gymnasi
um"
1295,32z,Musical Attractio ns,Singing Hoosiers,GK,41,Munci e,IN,"Wednesday, October 22, 1952",Central High School,"45
minut es",Assembly,$50. 00,NI,FALSE,1 45 pm,"Central High
School Chapel"
1296,NI,Musical Attractio ns,"Claire Nunn, Mixed Foursom e,
Hoosier Queens",GK,NI,Huntin gton,IN,"Thursday, November 13,
1952",Kiwanis,NI,Ladies Dinner,NI,NI,FALSE,8 00 pm,Masonic Temple
1297,27z,"Musical
Attractio ns","Singing
Hoosiers",GK,41,"Portla
nd",IN,"Tuesday, January
20, 1953","Portland High
School",NI,Assembly,"$40.
00",NI,TRUE,2 00 pm,"Portland
High School"
1298,19z,Musical Attractio ns,Singing Hoosiers,GK,41,Portla nd,IN,"Tuesday, January 20, 1953",Portland Series,"1.5
hours",Concert,$24 0.00,dinner,TRUE,8 00 pm,"Portland High School Auditori
um"
1299,NI,"Musical
Attractio ns","Orchestr
a & Chorus",NI,NI,"Indian
apolis",IN,"Monday,
February 23,
1953",NI,"2
hours",NI,NI,NI,FALSE,8 30 pm,"Murat
Theatre"
1300,NI,Musical Attractio ns,Chorus,NI,NI,Indian apolis,IN,"Saturday, February 28,
1953",Murat Theatre,"2
hours",Concert,NI,NI,FALSE,3 00 pm,Murat Theatre
1301,86z,"Musical
Attractio ns","Singing
Hoosiers",GK,41,"Bloom
ington",IN,"Wednesday,
March 04, 1953","Bloomington
High School","30
minut es each",Assembly,NI,gratis,TRUE,"9 10 am
& 10 05 am","Bloomin
gton High School"
1302,125z,"Musical
Attractio ns","Singing
Hoosiers",GK,48,"Seymo
ur",IN,"Thursday, March
05, 1953","Seymour High
School","45
minut es each",Assembly,"$40.
00",NI,FALSE,"1 15 pm
& 2 15 pm","Girl s
Gymnasi um"
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1303,112,"Musical
Attractio ns","Singing
Hoosiers",GK,41,"St.
Louis",MO,"Friday, March
06, 1953","King s Highway
Presbyterian Church","2
hours",Concert,"$37
5.00","dinner,
lodging",TRUE,7 30 pm,"King s
Highwa y Presbyte
rian Church"
1304,102z,Musical Attractio ns,Singing Hoosiers,GK,47,Pendle ton,IN,"Tuesday, March 10, 1953",Pendleton High School,1 hour,Assembly,$75. 00,NI,TRUE,2 30 pm,Pendleto n High School
1305,103z,Musical Attractio ns,Singing Hoosiers & Jim Rinehart,GK,47,Martin sville,IN,"Wednesday, March 11, 1953",Kiwanis Club,"1.5
hours",Concert,$12 5.00,NI,TRUE,8 00 pm,"Martinsv ille High School
Auditori um"
1309,120z,"Musical
Attractio ns",Singing Hoosiers,GK,48,Evans ville,IN,"Thursday, March 12, 1953","Agricultural Achievement
Day","1.5
hours",Banquet,$12 5.00,dinner,TRUE,8 00 pm,Armory
1308,100z,"Musical
Attractio ns","Singing
Hoosiers",GK,48,"Terre
Haute",IN,"Thursday, March
12, 1953","Garfield High
School",NI,Assembly,"$50.
00",NI,TRUE,2 30 pm,"Garfield
High School Auditori
um"
1307,119z,Musical Attractio ns,Singing Hoosiers,GK,48,Terre Haute,IN,"Thursday, March 12, 1953",Kiwanis Club of Terre Haute,"20
minut es",Luncheon,NI,lunch,TRUE,"12 00
noon","Terre Haute House, Mayflo
wer Room"
1306,93,Musical Attractio ns,Singing Hoosiers,GK,41,Terre Haute,IN,"Thursday, March 12, 1953",Pose Polytechnic Institute,"40
minut es",Assembly,$50. 00,NI,TRUE,11 00 am,"Auditori um at Rose Polytech
nic"
1310,NI,"Musical
Attractio ns","Singing
Hoosiers",NI,NI,"Indian
apolis",IN,"Wednesday,
March 18, 1953",NI,1 hour,NI,NI,NI,FALSE,8 30 pm,"Lincoln
Hotel"
1311,45z,Musical Attractio ns,"Hoosier Queens & Male
Quartet",GK,12,Bloom ington,IN,"Wednesday, March 25, 1953",Alpha Epsilon Delta,"35-40
minut es",Banquet,$50. 00,NI,TRUE,8 00 pm,"IMU -
Alumni Hall"
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1312,128z,"Musical
Attractio ns","Singing
Hoosiers",GK,47,"Evans
ville",IN,"Monday, March
30, 1953","East Side
Kiwanis","50
minut es & 80
minut es","Assembly &
Concert","$27
0.00",NI,TRUE,"1 30 pm
& 8 00 pm","Bosse
High School"
1313,157,Musical Attractio ns,Singing Hoosiers,GK,41,Lowel l,IN,"Tuesday, April 14, 1953",Lowell High School,1 hour,Assembly,$50. 00,NI,TRUE,2 30 pm,Lowell High School
1314,163z,Musical Attractio ns,Singing Hoosiers,GK,41,Skokie,IL,"Wednesday, April 15, 1953",Niles Township High School ,1 hour,Assembly,NI,lunch,TRUE,10 45 pm,"Niles Townshi
p High School"
1315,158z,Musical Attractio ns,Singing Hoosiers,GK,41,"Arling ton Height
s",IL,"Wednesday, April 15, 1953",Clearbrook Superintendent,1 hour,NI,$0.0 0,"dinner, lodging",TRUE,2 00 pm,NI
1316,110z,"Musical
Attractio ns","Singing
Hoosiers",GK,47,Gary,IN,"Thursday, April
16, 1953","Portage
Township High School",NI,Assembly,"$50.
00",lunch,TRUE,10 30 am,"Portage
Townshi p High School Auditori
um"
1317,72,Musical Attractio ns,Singing Hoosiers,GK,40,French Lick,IN,"Monday, April 27, 1953",Osteopathic Convention,"1.5
hours",Osteopathic Convention,$30 0.00,NI,TRUE,8 30 pm,"French Lick
Springs Hotel"
1318,159z,Musical Attractio ns,Singing Hoosiers,GK,48,Brown stown,IN,"Thursday, April 30, 1953",Brownstown High School,"1.5
hours",Concert,$10 0.00,NI,TRUE,8 15 pm,"Brownst own High School Gymnasi
um"
1319,140,"Musical
Attractio ns","Singing
Hoosiers
& Jim Rinehart",GK,48,"New
Castle",IN,"Wednesday, May
06, 1953",Rotary Club,NI,"Rotary Ladies
Night","$15
0.00",dinner,TRUE,8 00 pm,"YMCA
Gymnasi um"
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1320,NI,"Musical
Attractio ns","Claire
Nunn & Male
Quartet",GK,NI,"Indian
apolis",IN,"Monday, May
11, 1953","Indiana State
Farm Insurance Companies",NI,Banquet,NI,NI,FALSE,8 30 pm,"Lincoln
Hotel"
1279,48,"Music
Organiza tions","Singing
Hoosiers & Band Acts",GK,77,"Indian
apolis",IN,"Wednesday,
November 11,
1953","Hobby Show
Inc.",NI,"Indiana
Hobby & Gift Show",NI,"Traveling
Expenses",TRUE,8 30 pm,"State
Fair Grounds
-
Manufac tures
Building"
1280,30,Musical Organiza tions,Singing Hoosiers,GK,NI,Bloom ington,IN,"Tuesday, November 17,
1953",Lions Club,NI,Lions Club Dinner,$0.0 0,NI,TRUE,6 30 pm,"IMU -
Alumni Hall"
1292,NI,NI,Indiana Universit y Choir,GK,NI,Indian apolis,IN,"Saturday, November 21,
1953",NI,"1.5
Hours","Concert with Indianapolis Symphony
Orchestra",NI,NI,FALSE,8 30 pm,Murat Theatre
1293,NI,NI,Indiana Universit y Choir,GK,NI,Indian apolis,IN,"Sunday, November 22,
1953",NI,"1.5
Hours","Concert with Indianapolis Symphony
Orchestra",NI,NI,FALSE,3 00 pm,Murat Theatre
1281,34 z,Musical Organiza tions,Student Group,GK,10-15,Colum bus,IN,"Monday, November 23,
1953",Kiwanis Club,NI,Kiwanis Ladies Night,$75. 00,Dinner,TRUE,6 30 pm,"Donner Commu nity
Center"
1282,84,"Musical
Organiza tions","Hoosier
Queens and Male Quartet",GK,12,"Bloom
ington",IN,"Wednesday,
January 13, 1954",Jaycees,NI,"March of
Dimes Program","$0.0
0","Contributi
on to Scholarshi p Fund if attendanc e justifies",TRUE,9 00 pm,"High
School Auditori um"
1283,82 z,Musical Organiza tions,Hoosier Queens,GK,NI,Bloom ington,IN,"Thursday, January 21, 1954","Indiana Commercial Executives
Association","30
Minut es",After Dinner Conert,NI,NI,TRUE,7 15 pm,"IMU -
Room D"
1284,20,Musical Organiza tions,Singing Hoosiers,GK,48,Huntin gton,IN,"Wednesday, February 17,
1954",County Achievement Committee,NI,County Achievement Dinner,$20 0.00,"Dinner, lodging and
breakfast",TRUE,6 15 pm,"High School Gymnasi
um"
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1285,"111
zzz","Music
Services Office","Singing
Hoosiers",GK,60,"Seymo
ur",IN,"Monday, March
01, 1954","Seymour High
School",NI,Concert,"$15
0.00","Dinner
will be furnished by Rotary Club at the Elks Club, in return for a brief after dinner program (15-25
minutes).",TRUE,8 15 pm,"High
School Auditori um"
1286,35,Musical Organiza tions,Singing Hoosiers,GK,41,Brown stown,IN,"Thursday, March 11, 1954",Brownstown Consolidated School,NI,Concert,$15 0.00,NI,TRUE,8 30 pm,"High School Gymnasi
um"
1287,128 z,Music Services Office,Singing Hoosiers,GK,60,Martin sville,IN,"Tuesday, March 23, 1954",Martinsville Kiwanis Club,NI,Concert,$12 5.00,NI,TRUE,8 00 pm,"Martinsv ille High School Auditori
um"
1288,156 z,"Music Services
Office",Singing Hoosiers,GK,50,Bloom ington,IN,"Wednesday, April 07, 1954",University High School,NI,Convocation,$0.0 0,NI,TRUE,1 30 pm,"Universi ty High
School"
1289,154 z,Music Services Office,Singing Hoosiers,GK,50,Indian apolis,IN,"Tuesday, May 11, 1954",Indiana Bell Telephone Co.,"1
Hour",NI,$35 0.00,NI,TRUE,8 15 pm,"Murat Temple Egyptian
Room"
1290,136 zz,"Music
Services Office","Hoosier
Queens
& Male Quartet",GK,12,"French
Lick",IN,"Wednesday, May
12, 1954","Indiana
Independent
Petroleum Association","30
Minut es","Convention
Dinner","$75.
00",NI,TRUE,7 30 pm,"Springs
Hotel"
1291,"171
zzz",Musical Attractio ns,Hoosier Queens,GK,10,Bloom ington,IN,"Sunday, May 16,
1954",Campus Activities Coordinate,NI,Roddesses Rally,$0.0 0,NI,TRUE,2 00 pm,"Smithwo od South Dining
Hall"
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1265,1 zz,"Music
Services Office","Singing
Hoosiers and
Belles of Indiana",GK,100,"Fort
Wayn e",IN,"Thursday,
October 21, 1954","Teachers
Association",NI,NI,"$1,2
00.0
0",NI,TRUE,8 30 pm,"Scottish
Rite Auditori um"
1266,10 zz,Musical Attractio ns,Singing Hoosiers,GK,60,Evans ville,IN,"Saturday, October 30, 1954",Scottish Rite Groups of Evansville,NI,NI,$32 5.00,NI,TRUE,8 45 pm,"Scottish Rite
Cathedra l"
1267,13 zz,Musical Attractio ns,Singing Hoosiers,GK,41,"Saint Mary of the
Wood s",IN,"Thursday, November 11,
1954",Saint Mary of the Woods College,NI,Concert,$22 5.00,NI,TRUE,8 00 pm,"Saint Mary of the
Woods College"
1268,79 zz,Musical Attractio ns,Singing Hoosiers,GK,50,Blufft on,IN,"Thursday, December 09,
1954",Bluffton High School,NI,Opening Concert,$27 5.00,"Dinner, lodging and breakfast",TRUE,8 00 pm,"Bluffton High School Auditori
um"
1269,62 z,Musical Attractio ns,Singing Hoosiers,GK,60,Bloom ington,IN,"Wednesday, January 12, 1955",Bloomington High School,"35
Minut
es each",Convocation,$0.0 0,NI,TRUE,9 05 & 9 55 am,"Bloomin gton High
School"
1270,99 z,Musical Attractio ns,Singing Hoosiers,GK,50,Louisv ille,KY,"Saturday, February 19,
1955",Southern Tile Association,NI,After Dinner Concert,$16 5.00,Dinner,TRUE,8 30 pm,"Brown Hotel
Ballroo m"
1271,74 z,Musical Attractio ns,Singing Hoosiers,GK,60,Green wood,IN,"Monday, February 28,
1955",Music Parents Club,"1.5
Hours",Public Concert,$20 0.00,Dinner,TRUE,7 30 pm,Greenw ood High School
1272,69 zz,"IU
Auditori um",Singing Hoosiers,GK,Full Group,Bloom ington,IN,"Sunday, March 13, 1955",NI,NI,NI,$0.0 0,"""""Spring Concert""""",TRUE,3 00 pm,"IU
Auditori um"
1273,101 zz,"Musical
Attractio ns","Singing
Hoosiers",GK,50,"Terre
Haute",IN,"Thursday, April
14, 1955","Garfield High
School",NI,"Convocation
Concert","$10
0.00",NI,TRUE,2 30 pm,"Garfield
High School"
1274,"105
zzz","Musical
Attractio ns",Hoosier Queens,GK,10,French Lick,IN,"Friday, April 15,
1955",Tri Kappa State Convention,NI,After Dinner Concert,$60. 00,NI,TRUE,NI,Spring Hotel
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1275,77,"Musical
Attractio ns","Singing
Hoosiers",GK,60,"French
Lick",IN,"Thursday, April
21, 1955","Indiana Gas
Association",NI,"After Dinner
Program","$25
0.00",Dinner,TRUE,8 30 pm,"Hotel
Auditori um"
1276,106,Musical Attractio ns,Singing Hoosiers,GK,50,French Lick,IN,"Friday, April 22,
1955",Lions Club State Convention,NI,Concert,$37 5.00,NI,TRUE,NI,"Springs Hotel Auditori
um"
1278,NI,NI,"Singing
Hoosiers",GK,NI,"Bloom
ington",IN,"Saturday, April
30, 1955",NI,NI,"""""Spring
Concert""""",NI,"""""Spring
Concert""""",TRUE,8 00 pm,"East
Hall"
1277,137 zz,Musical Attractio ns,"Hoosier Queens, Male Quartet, Dancers, Accomp
anist",No Direct or,20,Evans ville,IN,"Wednesday, May 11, 1955",Evansville IU Alumni Association,NI,After Dinner Program,$14 0.00,NI,TRUE,NI,Hotel 9endom e
1249,38 z,Musical Attractio ns,Singing Hoosiers,GK,41,French Lick,IN,"Tuesday, October 11, 1955",Indiana Limestone Institute,NI,After Dinner Concert,$37 5.00,NI,TRUE,8 15 pm,Springs Hotel
1250,27 z,Musical Attractio ns,"Singing Hoosiers State
Fair Group",GK,12,Indian apolis,IN,"Wednesday, October 19, 1955",Indiana Consumer Finance Association,NI,Concert,$10 0.00,NI,TRUE,8 00 pm,Claypoo l Hotel Riley Room
